customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score,tenure_category,customer_lifetime_value,total_sales,risk_of_stockout
CUST00908,8,Delhi,New,ORD000908,00:09:11,2731.47,UPI,2,20,No,Sweatshirts,SKU0908,XXL,In Stock,Google Ads,39,Very Low,5462.94,2185.176,False
CUST00909,58,Mumbai,Returning,ORD000909,00:11:53,5562.62,UPI,9,10,Yes,Shirts,SKU0909,M,In Stock,Word of Mouth,50,High,50063.58,5006.358,True
CUST00910,60,Pune,Returning,ORD000910,00:11:00,3913.47,Wallet,2,25,Yes,T-Shirts,SKU0910,L,In Stock,Word of Mouth,79,High,7826.94,2935.1025,False
CUST00911,50,Mumbai,Returning,ORD000911,00:12:37,5799.29,Net Banking,6,5,Yes,Jeans,SKU0911,XL,In Stock,Facebook Ads,12,High,34795.74,5509.3255,True
CUST00912,28,Pune,Returning,ORD000912,00:59:06,3298.05,Credit Card,1,20,Yes,T-Shirts,SKU0912,S,Out of Stock,Facebook Ads,89,Low,3298.05,2638.4400000000005,False
CUST00913,28,Hyderabad,Returning,ORD000913,00:56:56,500.0,Wallet,3,0,Yes,Shirts,SKU0913,L,In Stock,Word of Mouth,30,Low,1500.0,500.0,False
CUST00914,37,Kolkata,Returning,ORD000914,00:36:24,2106.74,UPI,2,25,Yes,Jeans,SKU0914,L,In Stock,Google Ads,38,Medium,4213.48,1580.0549999999998,False
CUST00915,41,Jaipur,Returning,ORD000915,00:07:34,500.0,UPI,3,15,Yes,Sweatshirts,SKU0915,XXL,Out of Stock,Word of Mouth,62,Medium,1500.0,425.0,False
CUST00916,36,Jaipur,Returning,ORD000916,00:35:19,3292.45,Net Banking,5,0,Yes,Dresses,SKU0916,L,In Stock,Facebook Ads,47,Medium,16462.25,3292.45,False
CUST00917,27,Bangalore,Returning,ORD000917,00:57:29,3618.11,Credit Card,6,0,Yes,Sweatshirts,SKU0917,XXL,In Stock,Word of Mouth,86,Low,21708.66,3618.11,True
CUST00918,54,Jaipur,Returning,ORD000918,00:56:35,1171.13,Credit Card,9,25,Yes,Sweatshirts,SKU0918,S,In Stock,Facebook Ads,47,High,10540.170000000002,878.3475000000001,True
CUST00919,17,Pune,Returning,ORD000919,00:33:20,1516.55,COD,4,10,Yes,Dresses,SKU0919,S,In Stock,Word of Mouth,60,Low,6066.2,1364.895,False
CUST00920,9,Chennai,New,ORD000920,00:35:41,2723.13,Credit Card,7,0,No,Dresses,SKU0920,XL,In Stock,Email Marketing,11,Very Low,19061.91,2723.13,True
CUST00921,33,Mumbai,Returning,ORD000921,00:54:47,702.84,Net Banking,6,50,Yes,Jackets,SKU0921,XXL,In Stock,Facebook Ads,77,Medium,4217.04,351.42,True
CUST00922,53,Pune,Returning,ORD000922,00:11:00,590.26,COD,2,25,Yes,Dresses,SKU0922,XXL,In Stock,Google Ads,55,High,1180.52,442.695,False
CUST00923,20,Chennai,Returning,ORD000923,00:39:17,4357.95,COD,8,50,Yes,Jeans,SKU0923,M,Out of Stock,Email Marketing,17,Low,34863.6,2178.975,False
CUST00924,13,Kolkata,Returning,ORD000924,00:57:40,2672.07,UPI,7,10,Yes,T-Shirts,SKU0924,M,In Stock,Word of Mouth,26,Very Low,18704.49,2404.8630000000003,True
CUST00925,28,Jaipur,Returning,ORD000925,00:48:39,1662.84,UPI,7,10,Yes,Jackets,SKU0925,XL,In Stock,Facebook Ads,27,Low,11639.88,1496.556,True
CUST00926,48,Kolkata,Returning,ORD000926,00:32:15,500.0,Credit Card,8,30,Yes,Jackets,SKU0926,S,In Stock,Email Marketing,81,High,4000.0,350.0,True
CUST00927,29,Jaipur,Returning,ORD000927,00:19:06,3778.53,COD,1,15,Yes,T-Shirts,SKU0927,M,In Stock,Google Ads,79,Low,3778.53,3211.7505,False
CUST00928,13,Mumbai,Returning,ORD000928,00:22:21,1473.22,UPI,1,25,Yes,Jackets,SKU0928,L,In Stock,Facebook Ads,51,Very Low,1473.22,1104.915,False
CUST00929,46,Delhi,Returning,ORD000929,00:09:33,5291.03,Net Banking,8,0,Yes,Dresses,SKU0929,S,In Stock,Email Marketing,15,High,42328.24,5291.03,True
CUST00930,35,Mumbai,Returning,ORD000930,00:27:56,3788.97,UPI,4,10,Yes,Sweatshirts,SKU0930,L,In Stock,Email Marketing,76,Medium,15155.88,3410.073,False
CUST00931,6,Hyderabad,New,ORD000931,00:58:23,1287.79,UPI,5,0,No,Shirts,SKU0931,XXL,In Stock,Email Marketing,57,Very Low,6438.95,1287.79,False
CUST00932,18,Pune,Returning,ORD000932,00:44:09,1426.79,COD,8,0,Yes,Dresses,SKU0932,S,In Stock,Instagram,92,Low,11414.32,1426.79,True
CUST00933,51,Bangalore,Returning,ORD000933,00:34:25,5082.78,COD,5,0,Yes,Sweatshirts,SKU0933,XL,In Stock,Word of Mouth,8,High,25413.899999999998,5082.78,False
CUST00934,5,Delhi,New,ORD000934,00:12:15,2373.61,Wallet,4,0,No,Sweatshirts,SKU0934,XXL,In Stock,Facebook Ads,25,Very Low,9494.44,2373.61,False
CUST00935,47,Mumbai,Returning,ORD000935,00:00:22,1730.03,Net Banking,6,50,Yes,Jackets,SKU0935,XXL,In Stock,Facebook Ads,27,High,10380.18,865.015,True
CUST00936,25,Chennai,Returning,ORD000936,00:31:10,2541.58,COD,5,0,Yes,Jeans,SKU0936,L,In Stock,Facebook Ads,76,Low,12707.9,2541.58,False
CUST00937,2,Delhi,New,ORD000937,00:05:35,1723.13,Credit Card,7,20,No,Jeans,SKU0937,XXL,In Stock,Email Marketing,35,Very Low,12061.91,1378.5040000000001,True
CUST00938,10,Pune,New,ORD000938,00:18:12,2861.57,Net Banking,7,30,No,Jackets,SKU0938,M,In Stock,Word of Mouth,8,Very Low,20030.99,2003.099,True
CUST00939,56,Jaipur,Returning,ORD000939,00:21:48,2386.26,Net Banking,4,15,Yes,Jackets,SKU0939,S,In Stock,Google Ads,46,High,9545.04,2028.3210000000001,False
CUST00940,30,Delhi,Returning,ORD000940,00:51:32,3813.26,COD,5,0,Yes,T-Shirts,SKU0940,M,In Stock,Facebook Ads,77,Low,19066.300000000003,3813.26,False
CUST00941,50,Jaipur,Returning,ORD000941,00:59:49,1917.14,Net Banking,3,25,Yes,T-Shirts,SKU0941,L,In Stock,Word of Mouth,50,High,5751.42,1437.855,False
CUST00942,59,Pune,Returning,ORD000942,00:03:25,1172.78,COD,4,20,Yes,Shirts,SKU0942,L,In Stock,Word of Mouth,75,High,4691.12,938.224,False
CUST00943,45,Mumbai,Returning,ORD000943,00:28:28,1976.52,UPI,4,25,Yes,Shirts,SKU0943,S,In Stock,Instagram,56,Medium,7906.08,1482.3899999999999,False
CUST00944,5,Pune,New,ORD000944,00:20:43,1967.37,Wallet,3,25,No,Shirts,SKU0944,XXL,In Stock,Facebook Ads,31,Very Low,5902.11,1475.5275,False
CUST00945,55,Delhi,Returning,ORD000945,00:19:06,2383.7,UPI,5,50,Yes,Shirts,SKU0945,XL,In Stock,Email Marketing,66,High,11918.5,1191.85,False
CUST00946,56,Chennai,Returning,ORD000946,00:34:57,3451.81,COD,5,15,Yes,Sweatshirts,SKU0946,L,In Stock,Word of Mouth,56,High,17259.05,2934.0384999999997,False
CUST00947,33,Kolkata,Returning,ORD000947,00:27:56,3369.86,COD,7,5,Yes,Sweatshirts,SKU0947,S,Out of Stock,Word of Mouth,53,Medium,23589.02,3201.367,False
CUST00948,54,Delhi,Returning,ORD000948,00:28:07,4299.49,UPI,4,20,Yes,T-Shirts,SKU0948,XL,In Stock,Google Ads,15,High,17197.96,3439.592,False
CUST00949,1,Pune,New,ORD000949,00:59:38,1282.77,Credit Card,4,0,No,Jeans,SKU0949,XXL,In Stock,Instagram,61,Very Low,5131.08,1282.77,False
CUST00950,18,Kolkata,Returning,ORD000950,00:50:05,3083.08,Credit Card,9,30,Yes,Jackets,SKU0950,L,In Stock,Word of Mouth,83,Low,27747.72,2158.156,True
CUST00951,32,Pune,Returning,ORD000951,00:38:01,3590.98,Credit Card,6,0,Yes,Jeans,SKU0951,S,In Stock,Word of Mouth,95,Medium,21545.88,3590.98,True
CUST00952,47,Chennai,Returning,ORD000952,00:11:10,1488.67,COD,4,5,Yes,Dresses,SKU0952,S,In Stock,Email Marketing,55,High,5954.68,1414.2365,False
CUST00953,49,Pune,Returning,ORD000953,00:04:52,2188.55,Net Banking,2,30,Yes,Sweatshirts,SKU0953,S,In Stock,Email Marketing,22,High,4377.1,1531.9850000000001,False
CUST00954,11,Mumbai,New,ORD000954,00:22:10,500.0,COD,6,15,No,Shirts,SKU0954,L,Out of Stock,Google Ads,16,Very Low,3000.0,425.0,False
CUST00955,21,Bangalore,Returning,ORD000955,00:30:27,3860.29,Net Banking,2,5,Yes,Shirts,SKU0955,XL,Out of Stock,Google Ads,79,Low,7720.58,3667.2754999999997,False
CUST00956,26,Jaipur,Returning,ORD000956,00:21:05,2176.75,UPI,5,10,Yes,Dresses,SKU0956,S,In Stock,Google Ads,37,Low,10883.75,1959.075,False
CUST00957,25,Jaipur,Returning,ORD000957,00:56:02,3709.85,Wallet,6,30,Yes,Jeans,SKU0957,XXL,In Stock,Email Marketing,71,Low,22259.1,2596.895,True
CUST00958,22,Delhi,Returning,ORD000958,00:00:32,2809.07,Net Banking,4,5,Yes,Shirts,SKU0958,S,In Stock,Email Marketing,82,Low,11236.28,2668.6165,False
CUST00959,59,Bangalore,Returning,ORD000959,00:40:00,2222.25,Credit Card,3,30,Yes,Jeans,SKU0959,XL,In Stock,Instagram,29,High,6666.75,1555.5749999999998,False
CUST00960,27,Pune,Returning,ORD000960,00:14:14,500.0,COD,7,0,Yes,Jackets,SKU0960,L,In Stock,Facebook Ads,57,Low,3500.0,500.0,True
CUST00961,49,Chennai,Returning,ORD000961,00:03:15,500.0,UPI,2,25,Yes,Dresses,SKU0961,S,In Stock,Facebook Ads,97,High,1000.0,375.0,False
CUST00962,13,Delhi,Returning,ORD000962,00:40:00,500.0,Credit Card,6,30,Yes,Jeans,SKU0962,S,In Stock,Instagram,77,Very Low,3000.0,350.0,True
CUST00963,33,Pune,Returning,ORD000963,00:55:19,1656.08,UPI,4,0,Yes,Jackets,SKU0963,XXL,In Stock,Facebook Ads,21,Medium,6624.32,1656.08,False
CUST00964,34,Kolkata,Returning,ORD000964,00:11:21,5917.37,Wallet,6,10,Yes,Jeans,SKU0964,XXL,In Stock,Email Marketing,16,Medium,35504.22,5325.633,True
CUST00965,41,Hyderabad,Returning,ORD000965,00:11:10,568.08,COD,4,0,Yes,Jeans,SKU0965,S,Out of Stock,Facebook Ads,14,Medium,2272.32,568.08,False
CUST00966,35,Pune,Returning,ORD000966,00:23:58,500.0,COD,4,25,Yes,Shirts,SKU0966,S,In Stock,Email Marketing,47,Medium,2000.0,375.0,False
CUST00967,1,Bangalore,New,ORD000967,00:13:20,3944.0,Wallet,4,15,No,T-Shirts,SKU0967,XXL,In Stock,Instagram,31,Very Low,15776.0,3352.4,False
CUST00968,21,Delhi,Returning,ORD000968,00:08:07,6045.58,COD,9,20,Yes,Sweatshirts,SKU0968,XL,In Stock,Google Ads,76,Low,54410.22,4836.464,True
CUST00969,48,Bangalore,Returning,ORD000969,00:35:08,2946.88,Net Banking,7,0,Yes,Jeans,SKU0969,M,Out of Stock,Instagram,84,High,20628.16,2946.88,False
CUST00970,55,Delhi,Returning,ORD000970,00:07:45,2933.1,UPI,3,0,Yes,Jeans,SKU0970,M,In Stock,Facebook Ads,39,High,8799.3,2933.1,False
CUST00971,6,Pune,New,ORD000971,00:52:26,2035.18,Credit Card,3,0,No,Jeans,SKU0971,S,In Stock,Email Marketing,96,Very Low,6105.54,2035.18,False
CUST00972,28,Mumbai,Returning,ORD000972,00:02:42,500.0,Wallet,6,5,Yes,T-Shirts,SKU0972,XXL,In Stock,Facebook Ads,56,Low,3000.0,475.0,True
CUST00973,17,Kolkata,Returning,ORD000973,00:23:58,500.0,Net Banking,6,15,Yes,Jackets,SKU0973,L,In Stock,Facebook Ads,57,Low,3000.0,425.0,True
CUST00974,5,Pune,New,ORD000974,00:27:34,2024.87,Credit Card,4,30,No,Dresses,SKU0974,L,Out of Stock,Google Ads,90,Very Low,8099.48,1417.4089999999999,False
CUST00975,31,Jaipur,Returning,ORD000975,00:57:07,1737.32,Credit Card,9,20,Yes,Shirts,SKU0975,M,In Stock,Facebook Ads,98,Medium,15635.88,1389.856,True
CUST00976,5,Bangalore,New,ORD000976,00:40:32,2327.24,Wallet,4,10,No,T-Shirts,SKU0976,XL,In Stock,Google Ads,15,Very Low,9308.96,2094.516,False
CUST00977,38,Hyderabad,Returning,ORD000977,00:35:30,3743.99,Net Banking,9,50,Yes,Jackets,SKU0977,M,In Stock,Email Marketing,27,Medium,33695.909999999996,1871.995,True
CUST00978,3,Hyderabad,New,ORD000978,00:41:16,1627.24,Credit Card,4,25,No,Jeans,SKU0978,S,In Stock,Email Marketing,97,Very Low,6508.96,1220.43,False
CUST00979,53,Chennai,Returning,ORD000979,00:54:47,3774.58,Credit Card,2,40,Yes,Jackets,SKU0979,XL,In Stock,Google Ads,0,High,7549.16,2264.748,False
CUST00980,23,Delhi,Returning,ORD000980,00:35:08,1637.07,Net Banking,2,15,Yes,T-Shirts,SKU0980,L,In Stock,Instagram,40,Low,3274.14,1391.5095,False
CUST00981,37,Bangalore,Returning,ORD000981,00:47:45,4057.36,COD,5,0,Yes,T-Shirts,SKU0981,XXL,In Stock,Email Marketing,47,Medium,20286.8,4057.36,False
CUST00982,53,Chennai,Returning,ORD000982,00:28:50,2629.55,Credit Card,4,0,Yes,T-Shirts,SKU0982,XXL,In Stock,Instagram,30,High,10518.2,2629.55,False
CUST00983,37,Bangalore,Returning,ORD000983,00:29:33,1846.25,UPI,7,25,Yes,Dresses,SKU0983,S,In Stock,Email Marketing,35,Medium,12923.75,1384.6875,True
CUST00984,10,Jaipur,New,ORD000984,00:26:18,2603.94,Net Banking,5,0,No,Sweatshirts,SKU0984,M,In Stock,Email Marketing,32,Very Low,13019.7,2603.94,False
CUST00985,10,Delhi,New,ORD000985,00:17:29,2059.69,Credit Card,6,5,No,Shirts,SKU0985,S,In Stock,Word of Mouth,32,Very Low,12358.14,1956.7055,True
CUST00986,19,Pune,Returning,ORD000986,00:16:13,2669.7,Wallet,4,15,Yes,Dresses,SKU0986,XXL,In Stock,Facebook Ads,81,Low,10678.8,2269.245,False
CUST00987,17,Pune,Returning,ORD000987,00:12:26,3637.16,UPI,2,15,Yes,Dresses,SKU0987,L,In Stock,Facebook Ads,22,Low,7274.32,3091.586,False
CUST00988,21,Hyderabad,Returning,ORD000988,00:23:36,2369.18,Credit Card,9,20,Yes,Sweatshirts,SKU0988,XXL,In Stock,Instagram,59,Low,21322.62,1895.344,True
CUST00989,14,Pune,Returning,ORD000989,00:46:08,1945.65,UPI,7,0,Yes,Dresses,SKU0989,XL,Out of Stock,Facebook Ads,86,Very Low,13619.550000000001,1945.65,False
CUST00990,9,Pune,New,ORD000990,00:46:51,814.73,UPI,4,5,No,T-Shirts,SKU0990,XXL,In Stock,Instagram,78,Very Low,3258.92,773.9934999999999,False
CUST00991,46,Jaipur,Returning,ORD000991,00:40:22,3368.77,COD,3,20,Yes,T-Shirts,SKU0991,XXL,In Stock,Email Marketing,89,High,10106.31,2695.016,False
CUST00992,1,Mumbai,New,ORD000992,00:36:13,3022.41,UPI,3,50,No,Jackets,SKU0992,XL,In Stock,Word of Mouth,29,Very Low,9067.23,1511.205,False
CUST00993,51,Hyderabad,Returning,ORD000993,00:50:38,727.09,COD,9,25,Yes,Jeans,SKU0993,M,Out of Stock,Word of Mouth,88,High,6543.81,545.3175,False
CUST00994,45,Chennai,Returning,ORD000994,00:21:37,3753.24,Net Banking,5,40,Yes,Dresses,SKU0994,XXL,In Stock,Email Marketing,44,Medium,18766.199999999997,2251.944,False
CUST00995,13,Kolkata,Returning,ORD000995,00:36:24,702.72,COD,3,25,Yes,Jeans,SKU0995,S,In Stock,Google Ads,79,Very Low,2108.16,527.04,False
CUST00996,4,Mumbai,New,ORD000996,00:10:16,4043.83,Wallet,5,15,No,Shirts,SKU0996,XXL,In Stock,Google Ads,38,Very Low,20219.15,3437.2554999999998,False
CUST00997,1,Chennai,New,ORD000997,00:43:04,3531.79,Credit Card,2,0,No,T-Shirts,SKU0997,S,In Stock,Facebook Ads,44,Very Low,7063.58,3531.79,False
CUST00998,49,Delhi,Returning,ORD000998,00:38:23,3129.5,Net Banking,4,20,Yes,Jackets,SKU0998,XL,In Stock,Instagram,77,High,12518.0,2503.6000000000004,False
CUST00999,40,Mumbai,Returning,ORD000999,00:54:47,1934.51,Net Banking,2,20,Yes,Shirts,SKU0999,XXL,In Stock,Word of Mouth,80,Medium,3869.02,1547.6080000000002,False
CUST01000,32,Jaipur,Returning,ORD001000,00:47:12,3363.67,Wallet,2,20,Yes,Jackets,SKU1000,XL,In Stock,Facebook Ads,11,Medium,6727.34,2690.936,False
